O=[N+]N(CCN(C(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(CCCO[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1c([N+](=O)[O-])cc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.259234
CC(CC(=O)C(=O)OCC(COC(=O)NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.533893
O=C(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N(CCCCO[N+](=O)[O-])[N+](=O)[O-],7.268333
O=C(CCC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.474162
CCN(CN(Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.1326013
CC(N)CC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(C)[N+](=O)[O-],7.091735
O=Cc1nc(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c2c(c1[N+](=O)[O-])N=CC([N+](=O)[O-])=C([N+](=O)[O-])C=C2,6.885993
O=C(O)C(=O)N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.533871
O=[N+]([O-])N1C2C3N([N+](=O)[O-])C4C(N([N+](=O)[O-])C1C(N2F)N4[N+](=O)[O-])N3[N+](=O)[O-],9.357985
O=C(F)N(CN(CCN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.235937
O=C(CO[N+](=O)[O-])N(COC(CO)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.331191
O=[N+]([O-])OCCCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(n1cc([N+](=O)[O-])nn1)[N+](=O)[O-],8.225939
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.5224223
CCOC(=O)OC(=O)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6778855
CC(=O)CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.8424015
O=[N+]([O-])N(CCO)CN1CC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])C1,7.5964427
CCC(CNC1=NC([N+](=O)[O-])=CC([N+](=O)[O-])=CC([N+](=O)[O-])=C2C(=O)C1=NN=C2[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.3574286
O=c1c2cc([N+](=O)[O-])cc([N+](=O)[O-])cc([N+](=O)[O-])cn1N=C2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],6.709046
CCC(CCC(=O)N(CC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.986725
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(-c2nnc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])o2)c1[N+](=O)[O-],7.2284093
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(NC(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.840366
Cn1nc([N+](=O)[O-])c(-c2cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],7.5742636
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],7.6419587
O=C(CCC(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.788222
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nnoc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.927184
Cn1nc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(N)c2[N+](=O)[O-])c1[N+](=O)[O-],7.584769
O=[N+]([O-])OCc1occ(-c2cccc([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],6.9002085
CN(CN(CCC(C)(C)N)[N+](=O)[O-])[N+](=O)[O-],6.2189913
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c(N(F)[N+](=O)[O-])c1[N+](=O)[O-],8.39236
CCC(CN(CCc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.111486
O=[N+]([O-])C1=NON=c2c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n[nH]c2=N1,7.417762
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1c[nH]nn1,7.4727435
O=[N+]([O-])N(CCO)CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.017139
O=C(F)C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.393431
O=[N+]([O-])N1CCC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN2N(F)CN([N+](=O)[O-])CN2C1,7.93705
O=[N+]([O-])OCC(CN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.68297
Cc1c(Oc2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],7.2835026
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc(O)c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.139592
O=[N+]([O-])C(CCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.8321495
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(-c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.340843
CC(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.79783
CC(COC(=O)CC(C)(C)N)[N+](=O)[O-],5.9573374
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2cnn(O)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.535525
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.4763885
O=C(CCC(CC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c1nnn[nH]1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,7.5157657
O=[N+]([O-])C1=CC=C(c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])CC=CC([N+](=O)[O-])C=C1[N+](=O)[O-],6.824437
O=C(C1CN2CN3CN([N+](=O)[O-])CN([N+](=O)[O-])C3=NON=C([N+](=O)[O-])C2=NC([N+](=O)[O-])=C([N+](=O)[O-])N1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.144946
O=C(CC(CN(CO[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.569713
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(C(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.377105
O=[N+]([O-])N(CCN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])CCC12C=CC=CC1=NN=N2,7.055754
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CC(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.264631
CC(COC(=O)N(C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.611785
CC(CCC(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9761753
CN(N)CCN(CN(CCN(C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.68527
O=[N+]([O-])OCCC(CCN(F)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.122317
COC(=O)C12N([N+](=O)[O-])C(=O)N(C(C)=O)C1(C(=O)O)N([N+](=O)[O-])C(=O)N2[N+](=O)[O-],7.5276585
O=[N+]([O-])C(OCCO)([N+](=O)[O-])[N+](=O)[O-],8.3507
O=[N+]([O-])c1cc([N+](=O)[O-])c(CN(CCN([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1O,8.360682
O=[N+]([O-])N1Cc2ccccc2N=NN2N(CO)CN2C1,6.1432104
NC(=O)CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.252051
O=C(CCCO[N+](=O)[O-])C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.245118
O=[N+]([O-])c1nc[nH]c1N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.406296
O=[N+]([O-])c1cc([N+](=O)[O-])c(CN(CC23C=CC=CC2=NN=N3)[N+](=O)[O-])c([N+](=O)[O-])c1,6.508327
COCN(CO[N+](=O)[O-])[N+](=O)[O-],7.7318277
O=C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.484511
O=[N+]([O-])CCNCN(Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],6.738969
O=[N+]([O-])C1=NC2NC(=C([N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])=C1ON=C2CO,8.204448
NC(=O)C(=O)[N+](=O)[O-],7.4389853
O=[N+]([O-])c1cc([N+](=O)[O-])c(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c1CO,7.762208
O=[N+]([O-])N(CCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])CCN(CCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.243125
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CN(CC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.591503
CC(CNOC#COC(=O)COCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.506111
CON(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.312674
CCOC(=O)C(=O)C(C)=O,6.044047
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.322929
O=[N+]([O-])c1ccc(-c2nnc(O)o2)c([N+](=O)[O-])c1,6.780942
O=[N+]([O-])OC(Nc1cnon1)C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.842155
CC(CCN(CC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6840067
O=C(O)C(n1cnc([N+](=O)[O-])c1)[N+](=O)[O-],7.3528852
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CN(CN(CN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.481252
CCC(CNOCC(C)(C)N)([N+](=O)[O-])[N+](=O)[O-],6.1858425
CC1=C([N+](=O)[O-])C2=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C([N+](=O)[O-])C(=C([N+](=O)[O-])C([N+](=O)[O-])=C1[N+](=O)[O-])N2,7.602235
CN(c1c([N+](=O)[O-])c(C(N)=O)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-])[N+](=O)[O-],7.5356874
CCC(CNCOC)([N+](=O)[O-])[N+](=O)[O-],6.3451557
O=[N+]([O-])c1cc([N+](=O)[O-])c(-n2nc(-c3nonc3[N+](=O)[O-])nc2[N+](=O)[O-])c([N+](=O)[O-])c1,8.119157
N#[N+]C([N+](=O)[O-])C12C=C([N+](=O)[O-])C([N+](=O)[O-])=CC1=NN=N2,7.7198987
O=[N+]([O-])NCCN(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.6476965
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)nn1,7.9453254
O=[N+]([O-])OCCN([N+](=O)[O-])[N+](=O)[O-],8.850124
NC(=O)Cc1c([N+](=O)[O-])c(O)c([N+](=O)[O-])c(-n2nccn2)c1[N+](=O)[O-],6.942002
O=C(F)C(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.34685
CC(NN(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.522239
O=[N+]([O-])c1ccc(-c2nnc(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])o2)c([N+](=O)[O-])c1,7.3407397
Cn1nc([N+](=O)[O-])c(-c2nnc(-n3c([N+](=O)[O-])nnc3[N+](=O)[O-])o2)c1[N+](=O)[O-],8.202767
O=[N+]([O-])c1cccc(-c2nnc(O)o2)c1[N+](=O)[O-],6.805654
CN(CCN(CN(CC(C)(C)N)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],6.4577475
CN(CCC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],6.8513217
O=[N+]([O-])OCCN(c1nc(-c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)ncc1[N+](=O)[O-])[N+](=O)[O-],7.1015863
CC(CNCC(CC(=O)CO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4445004
CC(COC(=O)CC(COCOCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.8155155
O=[N+]([O-])NCC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.6445675
O=C(CCC(=O)CN[N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.1194673
[N-]=[N+]=NCC(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.798998
O=C(CC(CO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.500232
NN1C(=O)N([N+](=O)[O-])C2C1C1c3nonc([N+](=O)[O-])n(-c4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])c(=O)n3C12,7.639158
CC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])c(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.28454
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c(F)c2[N+](=O)[O-])c([N+](=O)[O-])c1,7.5602417
CN(CCN(C(N)=O)[N+](=O)[O-])[N+](=O)[O-],7.08949
CCC(CNN(C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.4109426
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C(=O)N(CCN(C(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.220338
Cc1c([N+](=O)[O-])ccc(N(C)[N+](=O)[O-])c1[N+](=O)[O-],6.576433
CC(=O)c1nc([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c([N+](=O)[O-])c2c(c1[N+](=O)[O-])N=C2n1cc([N+](=O)[O-])cn1,6.97777
CC(C)(CC(COCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.0028334
O=C1NC2NC([N+](=O)[O-])=C([N+](=O)[O-])N=C3N(O)CN3C2N1NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9569244
O=CN(CC(=O)C(=O)NC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.281883
CC(NN(CC[N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.296985
NC(=O)N(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.410308
CCC(CN(CCOC)[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.686862
O=[N+]([O-])OCC(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])(c1nonc1[N+](=O)[O-])c1[nH]c([N+](=O)[O-])nc1[N+](=O)[O-],8.633545
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])c(C(=O)C(=O)c2c(C)c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c2[N+](=O)[O-])c1[N+](=O)[O-],7.210827
O=[N+]([O-])c1nc[nH]c1-c1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],8.346551
CC(Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N(C)[N+](=O)[O-],6.8594623
O=[N+]([O-])c1cc2nnn3c(c([N+](=O)[O-])c1)N([N+](=O)[O-])CCN3C1C2N([N+](=O)[O-])CCN1[N+](=O)[O-],7.574304
O=[N+]([O-])c1cnn(-c2c[nH]nn2)n1,7.6686788
CC(NC(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.036469
O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1)nnn2-c1nc([N+](=O)[O-])n[nH]1,7.640716
CC(CC(=O)C(=O)O)([N+](=O)[O-])[N+](=O)[O-],7.0645366
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])nc(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.6320844
O=[N+]([O-])OCCc1c([N+](=O)[O-])cc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1[N+](=O)[O-],7.09977
O=[N+]([O-])c1ccc(-c2cc([N+](=O)[O-])c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.1589007
N#CCC(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.6361847
O=[N+]([O-])OC1N([N+](=O)[O-])C2C3N([N+](=O)[O-])C(C(N2[N+](=O)[O-])N3[N+](=O)[O-])N1[N+](=O)[O-],9.439759
O=C(c1c([N+](=O)[O-])c(NCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])c([N+](=O)[O-])c(-n2nnnc2[N+](=O)[O-])c1[N+](=O)[O-])[N+](=O)[O-],8.323705
O=C(CO)C(NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.253602
O=C(CN(C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)[N+](=O)[O-],7.994159
COCCN(CN(CO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.5355163
O=[N+]([O-])C1=C(/N=N/c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])N=C1/N=N/c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.6185827
O=[N+]([O-])c1ccc(-c2nc(O)nc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,6.8423996
O=[N+]([O-])OCCN(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.636618
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c1[N+](=O)[O-],7.5182505
O=C(CN(CCN(CCO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.929186
Nc1c([N+](=O)[O-])ncc([N+](=O)[O-])cn2c(c1[N+](=O)[O-])C([N+](=O)[O-])=C2CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.006171
CC(CN(CC(C)([N+](=O)[O-])[N+](=O)[O-])C(=O)O)([N+](=O)[O-])[N+](=O)[O-],7.228295
N#CCN(O)[N+](=O)[O-],7.487575
CC(CN(C(=O)C(=O)N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.51478
O=C(OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])N(CCN(CCN(CCN(C(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.725128
O=C(CO[N+](=O)[O-])n1cc([N+](=O)[O-])cn1,7.478966
O=C(CN[N+](=O)[O-])N(CCN(CCN[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.625791
O=[N+]([O-])c1ccc(-n2nnc3cc([N+](=O)[O-])c([N+](=O)[O-])cc32)c([N+](=O)[O-])c1,6.8971972
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2nc(O)c([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.4104815
O=[N+]([O-])OCCNCN(CCN(CN(CCN(CO[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.746105
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ncc([N+](=O)[O-])c(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1,7.2982283
O=[N+]([O-])c1cc([N+](=O)[O-])c(Cc2nonc2-c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,7.2461176
O=[N+]([O-])c1cnn(-c2cc([N+](=O)[O-])c([N+](=O)[O-])c(F)n2)c1,7.233891
O=[N+]([O-])c1ccc(Oc2nc([N+](=O)[O-])n[nH]2)c([N+](=O)[O-])c1,7.1455445
CCOCN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],7.7857914
CCC(CNC(=O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.0685754
CC(=O)OCC(CCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.0423574
CCC(CNC(=O)C(=O)OCC(C)([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],6.9350224
O=[N+]([O-])NCCN(CCN(CN(CN(CCC(CCO[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.9041686
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])NCNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],7.440047
O=C(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OCC(COCCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],8.13988
O=[N+]([O-])c1cc([N+](=O)[O-])c(NN2CN3CN([N+](=O)[O-])CCC([N+](=O)[O-])([N+](=O)[O-])CC([N+](=O)[O-])([N+](=O)[O-])CN32)c([N+](=O)[O-])c1,7.5732718
O=C(CCN(CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])C(=O)CCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],7.736338
COCCN(CC(N)=O)[N+](=O)[O-],6.317911
O=C(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])N1CN([N+](=O)[O-])C2C1NC(=O)N2[N+](=O)[O-],7.6766596
O=[N+]([O-])c1nonc1N(CN(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],8.714417
O=[N+]([O-])c1n[nH]c(-n2cnc([N+](=O)[O-])n2)n1,8.113862
O=[N+]([O-])c1ccc(COO)c([N+](=O)[O-])c1,6.593939
O=[N+]([O-])CCc1nc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])cc1[N+](=O)[O-],6.7324066
O=C1N(CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])C2C(C3C2N([N+](=O)[O-])C(=O)N3[N+](=O)[O-])N1[N+](=O)[O-],8.67347
